数据分析师,,北京腾信睿德科技发展有限公司,8001-10000,北京,最新,   岗位职责：    1  、负责通信行业信息的搜集、整理、分析工作；    2  、负责通信行业相关数据分析及测算工作；    3  、配合咨询师完成数据分析报告及行业发展报告的撰写工作。         任职要求：    1  、本科及以上学历（通信、市场营销、统计专业优先）一年以上相关工作经...,http://jobs.zhaopin.com/230557214250128.htm
数据分析师助理,,北京腾信睿德科技发展有限公司,6001-8000,北京-海淀区,最新,   岗位职责：  1、协助搭建数据框架，负责基础数据的提取、清洗及处理；    2  、负责基础数据表的日常更新维护；    3  、负责对数据进行整理和分析，编写数据分析报告；    任职要求：    1  、本科及以上学历（数学、统计专业优先）；  2、清晰的逻辑思维能力，准确清晰的文字表达能...,http://jobs.zhaopin.com/230557214250130.htm
商业（数据分析师）,,北京高因科技有限公司,10001-15000,北京,最新,  工作职责：  1、公司全链条业务数据分析，辅助决策；  2、熟悉 BI 数据方案体系，帮助运营团队建立全面的业务分析指标，通过数据赋能业务团队快速定位优化目标；  3、负责相关业务／线上部门的数据工作，包括业务指标管理、元数据维护、数据监控、需求对接、数据提取等；  4、通过对业务的抽象研究和数...,http://jobs.zhaopin.com/CC464881788J00049588311.htm
基因数据分析师(GWAS),60%,北京起因科技有限公司,10001-15000,北京,最新,  岗位描述：  1. 负责基因数据分析GWAS项目规划、实施；  2. 负责基因数据分析GWAS平台规划、需求分析；  3. 负责基因数据分析GWAS科研项目合作。     任职要求：  1. 医学、生物等相关专业硕士及以上学历，有大型GWAS项目实施经验；  2. 精通医学统计学，熟练使用常用统...,http://jobs.zhaopin.com/CC253924431J00026771015.htm
数据分析师,,上海源慧信息科技股份有限公司,13000-16000,广州,最新,       上海慧源信息成立于  2013  年  2  月，专注于传统品牌行业  “  互联网  +  营销  ”  领域，依托深入的行业洞察，通过创新型技术解决方案，为传统品牌提供通过数据驱动的营销技术一站式服务，将品牌营销场景互联网化，即营销场景互联网  +  创新，帮助客户提升品牌曝光率、...,http://jobs.zhaopin.com/CC701364930J00078298206.htm
数据分析师（用户增长方向）,,帅车（北京）旧机动车经纪有限公司,15001-20000,北京,最新,   岗位职责：    1、负责公司KPI指标规划分解、业绩核算、分析评估等工作     2、负责运营数据分析，维护公司运营指标体系，针对各个业务线开展数据分析，撰写专业数据分析报告等工作     3、负责公司运营监控报表体系的日常维护，包括数据更新，指标解读，异常分析等，监控业绩达成情况；理解公司...,http://jobs.zhaopin.com/CC471277084J00046244015.htm
数据分析师,,河南泽睿测评技术有限公司,4000-6000,郑州,最新,  任职要求：   1.负责对数据进行分析挖掘，从数据中挖掘价值；  2.负责对产品的数据采集、管理工作制定规范实施并不断完善；  3.设计用户调研问卷并对结果进行汇总分析，形成完整的分析报告。  岗位要求:  1.具有良好的合作精神和敬业意识；   2.对工作负责，踏实肯学，上进心强，能够承受工作...,http://jobs.zhaopin.com/200861385250092.htm
高级数据分析师,,太平金融服务有限公司,20001-30000,上海-浦东新区,最新,   岗位职责:   1、 负责落实电商业务和集团相关的客户分群，建模，分析支持等工作；  2、集团公司和电商公司各部门协作，建立互联网上客户和营销信息的收集、分析研究、发掘营销机会、优化流程提升客户体验等体系、流程和系统。  3、为互联网保险业务提供客户分群、寻找目标客户、持续优化营销效果等建议和...,http://jobs.zhaopin.com/519740523250342.htm
数据分析师,,上海开曦信息技术有限公司,8000-15000,郑州,最新,            岗位职责：  1.提炼业务需求  2.编写需求相关文档  3.配合产品设计  岗位要求：  1.有统计、应用数学、经济学、计算机本科及以上学历  2.有至少2年以上互联网电商、通信、金融、交通等行业业务分析或者运营经验者优先  3.能熟练使用SQL、SAS、R或Python等...,http://jobs.zhaopin.com/CC643711038J00045362515.htm
电商数据分析师,,北京舟济科技有限公司,10000-18000,北京,最新,   职责要求：  1、以实现业务目标为导向，支持产品运营日常数据分析需要，涵盖网站流量分析、活跃用户量、转化、留存、复购、GMV等电商数据的分析；  2、深入对用户购物行为进行分析，包含商品标特征、用户特征的分析与挖掘，运用RFM模型、 聚类分析法等，为产品运营和改进算法策略提供方案与建议，并跟踪...,http://jobs.zhaopin.com/CC444370035J00049778911.htm
高级出行数据分析师,,智协慧同(北京)科技有限公司,15000-30000,上海,最新,     职位介绍：  有机会参与到汽车行业领先和创新的项目里，通过项目成功见证行业的升级与变革。可以与数据专家一起工作，一起迎接项目的挑战，一起经历探索数据海洋的美妙，一起体验助人成功的喜悦。有竞争力的薪水与期权，弹性工作时间与轻松的同事关系。  岗位职责：  1.        帮助客户建立基于...,http://jobs.zhaopin.com/CZ726949180J00120804807.htm
数据分析师,,上海兴畅网络技术股份有限公司,15000-30000,北京,最新,  职责描述：  1、支持公司项目建设，基于数据类别、规则和指标研发相关算法和模型，改良优化并评估验证已有算法和模型；  2、对数据进行深度分析，提升数据质量和应用性能，为公司业务员提供数据解决方案；  3、与团队内其他成员共同设计数据分析平台，建立数据分析的流程，规范和方法，设计分析报表。协助技术...,http://jobs.zhaopin.com/CC681549528J00142685001.htm
数据分析师/情报分析师,,宁波知微瑞驰信息科技有限公司,4001-6000,宁波,最新,  岗位职责：  1、品牌客户相关的行业资讯的日常跟踪，根据跟踪标签化的信息制作数据分析报告，包括日/周/月/季/年等常规的数据分析报告；  2、根据品牌客户在业务发展的过程中所延伸的相关需求，灵活应变，并对相关业务在社交媒体等平台上所延伸的数据，进行专业的数据分析，制作商业报告，提交客户；  3、...,http://jobs.zhaopin.com/241504081250003.htm
数据分析师,,湖南机械之家信息科技有限公司,6000-9000,长沙,最新,  职位名称：数据分析师 招聘人数：5人     福利待遇：  年薪8W-11W+五险+弹性工作时间+福利     岗位职责： 1、完成零配件数据的整理和录入，保证数据及时性和准确性； 2、负责对公司已有的零配件数据进行完善、匹配、维护，剔除无效、错误数据的工作，保证数据的正确性； 3...,http://jobs.zhaopin.com/CC373723883J00118862905.htm
数据分析师,,苏州冷静文化传媒有限公司,4000-5000,苏州,最新,   岗位职责：   1、构建微信公众号运营数据分析模型；  2、对运营各关键节点基础数据进行深度分析和挖掘；  3、协助业务部门解决各类专项数据统计和分析需求；  4、挖掘用户行为数据并形成分析报告，支持战略及运营策略。    任职要求：   1、本科以上学历；  2、数据分析岗位相关工作经历，有...,http://jobs.zhaopin.com/CC327325539J00056495702.htm
数据分析师,,浙江浙讯通信技术有限公司,4001-6000,杭州-拱墅区,最新,  岗位职责：  1.负责整个公司的运营结果报表的制作和数据分析；    2.负责完成门店日常销售数据的管理与分析；                         任职要求：  1.大专学历，热爱零售行业，有零售行业优先考虑、应届毕业生亦可；    2.具有较强的数据分析和逻辑思维能力，做事认真、...,http://jobs.zhaopin.com/CC617119023J00114491707.htm
大数据工程师/分析师,100%,南京启道咨询管理有限公司,10001-15000,南京,最新,   1  .负责大数据行业调研、分析及报告的输出；    2.   负责大数据分析算法研究，包括建模、试验模拟、算法优化、实施及效果评估报告的输出；     3.   负责数据挖掘、概率图模型或社交网络分析等相关算法模型的分布式实现以及并行 /分别式计算框架的研究；    4.   结合具体问题背...,http://jobs.zhaopin.com/CC189239220J00086301703.htm
Tableau数据分析师,,斗山(中国)投资有限公司,7000-10000,北京,最新,  岗位职责：  1、分析用户数据，建立相关的分析统计模型，负责基于项目数据分析工作和数据项目报告撰写。  2、设计和验证数据分析模型：结合业务需求，验证模型的有效性并不断进行优化；负责在业务层面对所属数据报告进行解读，深度挖掘数据层面的商业洞察。    任职资格：  1、本科以及上学历，数学／统计...,http://jobs.zhaopin.com/142484878251687.htm
车辆数据分析师,,智协慧同(北京)科技有限公司,10000-20000,长春,最新,     职位介绍：  有机会参与到汽车行业领先和创新的项目里，通过项目成功见证行业的升级与变革。可以与数据专家一起工作，一起迎接项目的挑战，一起经历探索数据海洋的美妙，一起体验助人成功的喜悦。有竞争力的薪水与期权，弹性工作时间与轻松的同事关系。  岗位职责：  1.        帮助客户建立基于...,http://jobs.zhaopin.com/CZ726949180J00120663307.htm
大数据分析师,,世纪佳缘交友网,25000-30000,北京,最新,  职位描述：  1、  根据业务形态以及数据处理需求，设计和搭建必要的数据处理基础设施，并维护保证系统的稳定性；  2、  关注和研究业界的数据分析和建模技术，包含数据处理、特征提取、模型建立、模型评估以及应用等；  3、  负责公司数据平台建设、设计、优化和落地，包括数据ETL、数据治理、数据分...,http://jobs.zhaopin.com/145924574252974.htm
数据分析师,,三盟科技股份有限公司,15000-25000,广州,最新,   1、参与大数据相关产品需求分析；    2、参与大数据相关产品算法设计和算法实现。    3、参与制定数据分析流程，组织公司内训等。         任职要求：    1、应用数学、统计学、计算机等相关专业本科及以上学历    2、熟悉统计分析方法，掌握常用的数据挖掘算法，了解大数据分析常用模...,http://jobs.zhaopin.com/CC647152324J00164388701.htm
高级车辆数据分析师,,智协慧同(北京)科技有限公司,15000-30000,上海,最新,     职位介绍：有机会参与到汽车行业领先和创新的项目里，通过项目成功见证行业的升级与变革。可以与顶级的数据专家一起工作，一起迎接项目的挑战，一起经历探索数据海洋的美妙，一起体验助人成功的喜悦。有竞争力的薪水与期权，弹性工作时间与轻松的同事关系。     岗位职责：  1.        帮助客户...,http://jobs.zhaopin.com/CZ726949180J00120809407.htm
国际互联网金融数据分析师[济南],50%,济南盛业亿汇资产管理有限公司,10001-15000,济南,最新,    一、职位优势：      1、培训：不怕你没经验公司有完备的培训体系，所有的管理人员均由基层培养；人才培养是我们最大的优势，为全员提供专业系统化的岗前带薪培训、岗中训练及管理力提升训练是我们的日常工作      2、发展：我们这里目前非常缺管理岗，入职即可参与晋升，达到考核要求可以直接通过公...,http://jobs.zhaopin.com/CC485466981J00042918713.htm
大数据分析师岗前实习生,,太原市万柏林区应用培训学校,8000-12000,太原,最新,    薪资    待遇：     1、  签订保底薪、保就业双协议    2、  入职第一个月月薪8000元起，第二年起薪高于10000元/月，平均年薪12万元或更高。     针对人群：     大专以上学历，专业不限；计算机、数学、统计等相关专业最佳，我公司提供岗前培训  ；     岗位方向...,http://jobs.zhaopin.com/CZ747753600J00049448211.htm
数据分析师,,四川米兰柏羽医学美容医院有限公司,5000-8000,成都,最新,  岗位职责：  1.根据相关业务和行业背景，负责数据收集整理，对多种数据源进行深度分析，设计、开发、评估模型，并出具有价值的分析报告；  2.制定数据分析与监控策略，对数据进行跟踪、监测、分析，提炼数据应用价值点；  3.负责对海量业务数据进行分析，挖掘用户行为特征，构建用户精准运营或营销的指标体...,http://jobs.zhaopin.com/595946522250333.htm
数据分析师（BI方向）,55%,河南拓普计算机网络工程有限公司,4001-6000,郑州,最新,  岗位职责：  1、 参与BI相关大数据系统的需求对接、架构设计、开发工作；  2、 参与需求构建数据仓库及数据集市并进行ETL；  3、 参与数据可视化界面的开发和优化工作；     任职要求：  1、大学本科及以上学历，计算机、软件开发等相关专业；  2、较强的学习能力，能快速掌握公司软件产品...,http://jobs.zhaopin.com/134937413251166.htm
数据分析师,50%,上海金数优审科技有限公司,10001-15000,上海-静安区,最新,   岗位职责：   1、建立业务数据体系，为产品经理和技术开发项目提供有质量的数据支持；   2、通过数据分析能快速精准的发现问题，并通过深入分析协助研发部门沟通解决方案；   3、针对应用场景，建立数据分析模型；   4、根据业务形态和分析，逐渐积累可供业务产品使用的数据模型逻辑，推进产品实施，...,http://jobs.zhaopin.com/CC610473432J00083795608.htm
服务端开发工程师/数据分析师,,全民认证科技(杭州)有限公司,8000-12000,杭州,最新,  岗位职责     1. 参与软件产品的需求分析和流程逻辑设计；  2. 负责服务端开发，通过 postgreSQL 直接在服务端实现业务流程；  3. 负责数据分析和挖掘的实现；       任职要求       1. 计算机相关专业本科以上学历，1年以上开发工作经验；  2. 精通Postgr...,http://jobs.zhaopin.com/CC621215234J00073798104.htm
数据分析师,,北京开卷信息技术有限公司,6000-8000,北京,最新,  工作职责： 1.根据企业调查数据进行分析，制作完整的分析报告； 2.对图书行业进行长期数据跟踪和研究，独立或协作推进内外部数据项目的实施； 3.拥有良好的数据分析能力，能根据产品以及用户特点，做出相关数据分析，为业务运营及产品设计提供相关解决方案。   任职资格 ： 1.勤勉、敬业、有充沛的工作...,http://jobs.zhaopin.com/130485714250904.htm
数据分析师,,中盛普惠(北京)信息咨询服务有限公司,10001-15000,北京-通州区,最新,  岗位职责：  1、负责公司贷款端业务数据的统计、整理和分析；  2、对各个业务周期内放款量、贷款期限、放款质量进行搜集、评估、整理；  3、对全国不同地区业务趋势，业务类型进行归纳汇总，总结业务规则，监控异常变动，对业务管理及优化提供数据支持；  4、建立用户数据分析模型，针对用户行为进行数据监...,http://jobs.zhaopin.com/552356284250039.htm
资深数据分析师,,唯品会(中国)有限公司,8000-12000,广州-荔湾区,最新,  【职位描述】  1.协助部门经理推动数据化运营  2.开发和管理数据报表，进行数据运营  3.负责对客服中心运营、服务数据进行专题分析，开展数据建模，并对模型进行评估、优化、应用  4.结合分析结果以及对业务需求的深入理解，为业务部门提供优化方案  5.跨部门沟通  【岗位要求】  1.统计学、...,http://jobs.zhaopin.com/CC442964620J00119014607.htm
跨境电商数据分析师,,易宝(北京)信息技术有限公司深圳分公司,10000-20000,深圳-南山区,最新,...数据分析师资格证书者优先； ,http://jobs.zhaopin.com/CC531081027J00101583507.htm
数据分析师（北京）,,南京蓝鲸人网络科技有限公司北京分公司,20000-40000,北京-海淀区,最新,  岗位职责：  1.负责产品日常数据监控和播报、专项数据分析和内部业务数据分析工作  2.建立用户数据分析模型，针对用户行为进行数据监控和统计，发现用户行为模式和规律，为决策提供数据支持  任职要求：  1.至少5年以上数据分析师工作经验，  2.统计学专业或训练，熟练使用sql，熟...,http://jobs.zhaopin.com/CC632320480J00046275814.htm
数据分析师,,上海丽人丽妆化妆品有限公司,7000-10000,上海,最新,   岗位职责：      负责处理数据分析部内部的信息往来，推动数据开发业务顺利发展；      负责定期核对大数据平台数据，确保数据完整性与正确性；      为店铺活动策划和营销等项目提供数据支持，并及时向直线反馈；      根据不同匹配需求，多维度分析数据揭示市场现象； 通过分析各店铺业务...,http://jobs.zhaopin.com/423300415251058.htm
诚聘金融数据分析师 无销售,100%,信尔(北京)投资基金管理有限公司,8001-10000,北京,最新,    我们正在进行时：    一个在民政部门设立专属的助学基金的团队    一个真真正正愿为培养员工而付出高薪的平台    一个专注金融市场十年的品牌金融集团    一个十年坚持做培训，志在培养专业人才，深知人才改变世界，人才改变传统营销观念的企业！    一个能提供全北京最专业、最优先的交易平台...,http://jobs.zhaopin.com/CC286596486J00043394612.htm
五险一金+多种补助  数据分析师助理,100%,信尔(北京)投资基金管理有限公司,10001-15000,北京,最新,  ☻☻☻告别“高不成低不就”☻月薪过万数据分析师助理  你还在为刚出校园的不适应而垂头丧气，感到前路渺茫吗？ 还因为目前缺少工作经验而被善意拒绝吗？ 还在为别人的指责“高不成低不就”而伤心吗？ 那么现在，你就可以毫不犹豫来加入万向联合！...,http://jobs.zhaopin.com/CC286596486J00043567012.htm
急聘数据分析师助理,100%,信尔(北京)投资基金管理有限公司,8001-10000,北京-丰台区,最新,    职位描述  :     为培养公司未来金融管理人员，吸纳新鲜力量，积极进行人才储备，实现永续经营并分享成功。公司正式启动人才储备项目，为有能力的金融类应聘者提供培训方案，并在公司的核心岗位进行轮值，使他们能够快速成长，适应市场，合格的应聘人员将择优录取，作为公司重要的储备人才。      职...,http://jobs.zhaopin.com/CC286596486J00043725112.htm
高薪聘请金融数据分析师,100%,信尔(北京)投资基金管理有限公司,15001-20000,北京-大兴区,最新,         只要相信，只要坚持，只要你真的是用生命在热爱，那一定是天赋使命使然，那就是一个人该坚持和努力的东西                生命不息！        奋斗不止！     薪资待遇：       1、薪酬：8K底薪+高额提成+交通补助+奖金+带薪年假+节日福利+生日福利+社会保...,http://jobs.zhaopin.com/CC286596486J00044875912.htm
6k+双休+无销售 诚聘数据分析师助理,100%,信尔(北京)投资基金管理有限公司,8001-10000,北京,最新,     不要怀疑你的眼睛 你没看错  我也没发错 我们就是想在不同的地方 找到人才    【任职要求】 1、热爱金融行业。 2、具有良好的自我学习能力与团队合作精神； 3、具有良好的职业操守，有强烈的责任感； 4、敢于挑战自我，勇于凭自己的努力和本领获得高收益。   【工作内容】 1、对金融二级市...,http://jobs.zhaopin.com/CC286596486J00043395112.htm
数据分析师 高底薪+双休+福利齐全,100%,信尔(北京)投资基金管理有限公司,10001-15000,北京,最新,  ☻☻☻告别“高不成低不就”☻月薪过万数据分析师助理  你还在为刚出校园的不适应而垂头丧气，感到前路渺茫吗？ 还因为目前缺少工作经验而被善意拒绝吗？ 还在为别人的指责“高不成低不就”而伤心吗？ 那么现在，你就可以毫不犹豫来加入越铖国际！...,http://jobs.zhaopin.com/CC286596486J00043394812.htm
高薪急聘金融数据分析师,100%,信尔(北京)投资基金管理有限公司,10001-15000,北京,最新,    学历不限   有经验者优先录取   学历低能力强一定录用       岗位职责：     1.严格执行公司各项制度，并定期整理数据，向上级领导汇报分析结果；    2.按照部门主管的要求进行技术和基本面规律的分析，进行数据的搜集或整理；     薪资待遇：     1.试用期一个月，底薪6K...,http://jobs.zhaopin.com/CC286596486J00043571812.htm
找高薪工作就选 数据分析师,100%,信尔(北京)投资基金管理有限公司,10001-15000,北京,最新,   我们通常只关注自己熟悉的行业和我们能够驾驭的工作，与此同时，有没有想过我们+关注的行业还有多少发展和上升空间，同样都是工作8小时，为什么别人能挣1-2万而自己还在为7-8千纠结，外面的世界很精彩，走出来看看吧 我们可以很负责的说只要敢于迎接挑战，月薪1-2万只是个起点！！      越铖国际欢...,http://jobs.zhaopin.com/CC286596486J00043394412.htm
数据分析师,,广州易尊网络科技股份有限公司,10000-20000,北京-西城区,最新,  本职位是联通项目，办公地点西单，入职国企。  岗位职责：  1.采集、入库、提取和分析业务数据，出具项目或业务数据分析报告；  2.通过数据分析对日常业务运营进行监督指导；  3.与后台组或其他部门进行有关数据平台的协调与沟通；  4.负责利用数据挖掘相关算法和工具对接业务。  岗位要求：  1...,http://jobs.zhaopin.com/CC379098229J00115916207.htm
量化交易数据分析师,,福建凯祥典当有限责任公司,7000-14000,福州,最新,  岗位职责：  1、 配合上级需要，开发各类对冲套利组合交易策略，包括跨市场跨品种对冲套利，跨境套期保值，固定收益类和无风险套利、统计套利等各类Alpha策略；  2、 熟悉ECM，多维Garch等各类动态最优套期保值模型利用数据挖掘技术建立国内外主要金融市场的量化投资模型和交易策略的实现；配合上...,http://jobs.zhaopin.com/CC200560530J00082272406.htm
数据分析师,,东莞市台铃车业有限公司,4500-6000,东莞,最新,   1、负责产品的销售表现分析，产品战略规划L/U，定位图，产品图谱等分析工作，定期更新；    2、负责定期组织集团月度、季度、年度产品分析或规划类专题会议，汇报并落实、跟踪；    3、负责跟进季度、月度的产品战术规划，产品生命周期管理，监督相关部门执行，并定期公告；    4、负责跟踪分析新...,http://jobs.zhaopin.com/CZ254534680J00071339005.htm
数据分析师,,多米(唐山)商贸有限责任公司,2001-4000,唐山,最新,  岗位职责：   1、 建立一套规范、完整的数据体系及各项报表为产品销售提供强有力的数据支持；   2、 每周、每月对各品牌销售情况进行分析，制作销售状况分析月报表及库存分类明细表，并分别上报与各厂家；   3、编制店铺到货追踪表并发给各店铺，监督新产品的销售情况和售罄率；   4、 每月初统计上...,http://jobs.zhaopin.com/CZ255848480J00024896611.htm
数据分析师,,社员网,10000-18000,北京,最新,  职位描述  1、专业农业互联网行业领头羊， 受到各地县域经济高度欢迎的农产品上行互联网和大数据解决方案销售方向，面临全国规模化复制；  2、华为文化。愿为自己的人生狠狠奋斗一次的人，不断通过迅速学习吸收新知，思考成长，成就自己；  3、追求工作生活平衡安逸的同学，外资五百强是更好的选择。渴望成功...,http://jobs.zhaopin.com/CC208307230J00047468413.htm
数据分析师,,南京烽火星空通信发展有限公司,8000-16000,广州,最新,"  岗位职责：  数据分析、数据挖掘、行为预测模型开发、数据质量分析  职位要求  1、熟悉数据库查询脚本,如oracle或者hive等数据库脚本的编写；  2、熟练使用java,r,python语言中的一种或者是多种,进行数据分析工作；  3、熟练掌握excel、word、ppt等相关文档处理工具...",http://jobs.zhaopin.com/231043217252153.htm
6K急招金融数据分析师助理,,信尔(北京)投资基金管理有限公司,8001-10000,北京-丰台区,最新,    北京越铖国际    愿给寻梦的你一个机会，我们一起共建一个美好的未来！                 岗位职责：          1.严格执行公司各项制度，协助项目经理完成日常工作；    2.按照部门主管的要求进行项目数据的搜集或整理；    3.配合其他部门有关工作；    4.遵守...,http://jobs.zhaopin.com/CC286596486J00049614312.htm
高薪 就选金融数据分析师,,信尔(北京)投资基金管理有限公司,10001-15000,北京-大兴区,最新,    岗位职责：          1、根据行情走势寻找合适时机操作；    2、时刻关注公司账户操作品种的价格变动和相关重要资讯；    3、负责资金评审、产品风控评估，进行数据采集、数据分析，综合评估，提出风险防范措施，提交资金运作报告；    4、定期整理资金数据，向上级领导账户分析结果； ...,http://jobs.zhaopin.com/CC286596486J00049614512.htm
初级数据分析师,,广州市佩升前研市场信息咨询股份有限公司,4001-6000,广州,最新,   岗位职责： 1、根据需求方案进行数据特征的提取； 2、协助数据分析师进行数据预处理工作； 3、必要时指导客户进行数据预处理； 4、协助数据分析师进行建模工作。    任职资格： 1、数学或统计学、计算机、信息科学专业，统招本科以上学历； 2、熟悉各种数据库结构，精通...,http://jobs.zhaopin.com/CC547603021J00117180907.htm
高级数据分析师,,北京邦利德网络科技有限公司,12000-24000,北京,最新,  岗位职责：  1、主要负责各个业务线的数据分析及统计，对核心数据进行收集和分析，并能提供相应的运营策略建议；  2、负责业务数据处理过程中的高难度复杂方案实施；  3、算法、模型、预测、数据挖掘方向技术研究和应用；  4、复杂数据特征的提取和分析课题的研究攻克；  5、线上产品使用数据监控和分析...,http://jobs.zhaopin.com/CC287787580J00045000910.htm
大数据分析师,,网帅科技(北京)有限公司,10001-15000,北京-朝阳区,最新,  岗位职责：  1、数据建模流程开发  2、数据预处理流程开发   3、统计/机器学习算法改进与开发  4、相关分析算法实现与改进   任职要求：  1、统计专业，应用数学，计算机等专业，本科以上学历   2、熟练掌握 Python，R， SAS. 了解pandas， numpy，scipy，sk...,http://jobs.zhaopin.com/276661739250000.htm
BI数据分析师,,凌亚世纪(北京)广告有限公司,10001-15000,北京,最新,    岗位职责：            1.  负责微信、今日头条、京东媒体站、天猫每天等多个平台的文章阅读、数据转换等数据的监控和分析；       2.  挖掘各平台数据，提出内容、运营优化建议，推动各平台内容优化调整，提升文章阅读率；       3.  挖掘分析各平台内容转化（触店、硬广等...,http://jobs.zhaopin.com/CC163248026J00045010813.htm
数据分析师（汽车行业）,,博睿盛伦国际咨询(北京)有限公司,8000-16000,北京-朝阳区,最新,  岗位职责：  1. 负责调研项目前期的抽样技术的把握；  2. 参与项目执行过程中的数据库建立清洗，以及项目的数据分析模型建造；  3. 协同项目经理或者研究员从数据分析的角度实现研究目的；  4.  熟练使用EXCEL进行数据处理分析。      岗位要求：  1. 本科及以上学历，统计学、数...,http://jobs.zhaopin.com/178580428250122.htm
数据分析师,,深圳荷包金融信息咨询有限公司,10000-20000,深圳,最新,  工作职责:  1、与各相关方沟通需求、并独立承担基础数据处理、报表开发、数据调研分析等数据工作；  2、根据公司业务需求，提供支持或基于数据的解决方案；  3、负责公司运营数据监控和分析，数据清洗与处理、数据报表的维护和搭建；  4、负责数据相关平台的搭建、开发、维护和优化。  岗位要求:  1...,http://jobs.zhaopin.com/CC200076384J00114961407.htm
金融数据分析师助理6k-1w 偏文职岗位,100%,北京万向卓迹商贸有限公司,6001-8000,北京,最新,    自2012年开始，金融行业已成为应届毕业生及海归学子心目中最炙手可热的求职目标之一。2015，我们启动全新（外汇专员、金融助理、数据分析师）选聘计划，在这里，我们将助你迈出金融职业梦想的第一步！           岗位职责   1.严格执行公司各项制度，，并定期整理交易数据，...,http://jobs.zhaopin.com/409386535251274.htm
副研究员/数据分析师（大数据宏观决策指数研究院）,75%,国信优易数据有限公司,15000-25000,北京-丰台区,招聘中,  岗位职责：  1. 负责数据内容、数据质量等分析工作，并形成相关数据报告；  2. 参与数据管理工作，负责数据模型设计与搭建；  3. 在数据分析基础上，参与制定数据清洗与标准化方案；  4. 参与设计数据分析相关系统工具；  5. 发表学术论文或专利，致力于科研成果转换。     任职要求： ...,http://jobs.zhaopin.com/272062787250331.htm
6K+高底薪聘数据分析师 双休不加班,100%,南京玖诺知晓信息科技有限公司,6001-8000,南京,最新,  如果你人品靠谱，对人真诚……  如果你有激情，有梦想……  如果你有好的创意、想法，缺乏资金、平台……  如果你有一技之长，缺乏舞台……  如果你做事认真、细致有耐性……  如果你想成为公司的股东……  我们一同让梦想，照进现实      薪资待遇   初级：底薪6000元 + 20%-30%提...,http://jobs.zhaopin.com/581823932250467.htm
诚聘金融数据分析师（助理）无销售岗五险+双休,99%,北京万向卓迹商贸有限公司,8001-10000,北京,最新,      万向联合控股集团是可颁发外汇交易员从事资格证的机构！！！！！！！！！现加入也可享受年终福利！！！！！！！             我们正在进行时：      一个在民政部门设立专属的助学基金的团队      一个真真正正愿为培养员工而付出高薪的平台      一个专注金融市场十年的品牌金...,http://jobs.zhaopin.com/409386535251168.htm
数据分析师,,上海昊喆实业有限公司,8000-15000,上海,最新,  工作职责：          1.   对流量、用户、活动等各线上运营指标和数据进行监控和分析，基于分析结果，制定和调整线上运营策略；    2. 完善和优化线上运维体系；    3. 能够持续动态的挖掘日常的业务数据，发现业务的风险和机会点；    4. 对标市场整体趋势和竞争对手，调整指标目...,http://jobs.zhaopin.com/CC594940125J00118304205.htm
数据分析师+Python,,成都华信智原科技有限公司,10001-15000,成都,最新,  岗位职责：  1、负责构建大数据平台，大数据处理构架；  2、 负责业务数据收集整理 ，对海量数据进行分析，并利用算法挖掘数据之间的相互作用关系和联系，发现潜在规律，建立机器学习算法并优化；  3、负责数据的自动化分析处理和统计工作；  4、 建立和完善分析体系，跟踪模型的实施，定期优化算法和分...,http://jobs.zhaopin.com/309569434250450.htm
数据分析师,,上海融之家金融信息服务有限公司,15000-25000,上海-杨浦区,最新,  岗位职责：1.对接公司内部和外部的数据服务供应方，制定科学的测试方案，通过模型开发、策略模拟、损益分析等，挖掘和评估数据的潜在应用价值。 2.支持业务线进行数据积累、数据测试、数据分析以及应用转化的整个过程。 3.配合公司内部的营销、产品、风控、运营和技术研发团队等，实现数据在获客、转化、风控、...,http://jobs.zhaopin.com/300497639250013.htm
数据分析师助理无销售底薪6k-1.5w,98%,北京万向卓迹商贸有限公司,6001-8000,北京,最新,"    Don't doubt your eyes you're not wrong      I have not made a mistake, we just want to find talent in different places             不要怀疑你的眼睛 你没看错  ...",http://jobs.zhaopin.com/409386535251354.htm
高级数据分析师,,鲜易控股,8000-15000,郑州,最新,    岗位职责    1. 独立编写商业数据分析报告，及时发现和分析其中隐含的变化和问题；    2. 负责对数据进行分析和挖掘，针对应用场景，建立数据分析模型；    3. 根据项目的数据分析需求进行BI的设计    4. 具有数据模型建立和运营经验、数据化运营经验、数据类产品类规划经验；   ...,http://jobs.zhaopin.com/CC137215456J00071858402.htm
集团直聘金融数据分析师高底薪+岗位分红,97%,北京万向卓迹商贸有限公司,6001-8000,北京,最新,  如果你没有期望月薪最低５千以上，如果你没有期望月薪１万以上，那么你并不适合这个职位。我们正在寻找卓越的金融精英以及期望成为金融精英的人才。 岗位职责： 主要是做外汇市场数据分析、统计、判断，后期涉及交易，看大盘走势图做交易，获取差价、赚取利润！（在网上给公司操作账户资金，无需外出跑业务，亦不需开...,http://jobs.zhaopin.com/409386535251304.htm
